year,commodity,tons_per_gdppc,unit_value_nominal,gdppc
1975,antimony,2.0002564102564104,3900.0,7801.0
1976,antimony,2.35989010989011,3640.0,8590.0
1977,antimony,2.4107142857142856,3920.0,9450.0
1978,antimony,4.1586614173228345,2540.0,10563.0
1979,antimony,3.753054662379421,3110.0,11672.0
1980,antimony,3.7678678678678676,3330.0,12547.0
1981,antimony,4.647666666666667,3000.0,13943.0
1982,antimony,6.101271186440678,2360.0,14399.0
1983,antimony,7.715422885572139,2010.0,15508.0
1984,antimony,5.129129129129129,3330.0,17080.0
1985,antimony,6.2948096885813145,2890.0,18192.0
1986,antimony,7.07360594795539,2690.0,19028.0
1987,antimony,8.160408163265306,2450.0,19993.0
1988,antimony,9.331004366812227,2290.0,21368.0
1989,antimony,10.963942307692308,2080.0,22805.0
1990,antimony,13.241666666666667,1800.0,23835.0
1991,antimony,13.41988950276243,1810.0,24290.0
1992,antimony,14.585632183908046,1740.0,25379.0
1993,antimony,15.5,1700.0,26350.0
1994,antimony,7.0561224489795915,3920.0,27660.0
1995,antimony,5.697415506958251,5030.0,28658.0
1996,antimony,9.238271604938271,3240.0,29932.0
1997,antimony,21.08993288590604,1490.0,31424.0
1998,antimony,20.770886075949367,1580.0,32818.0
1999,antimony,24.985507246376812,1380.0,34480.0
2000,antimony,25.208333333333332,1440.0,36300.0
2001,antimony,25.944055944055943,1430.0,37100.0
2002,antimony,19.463589743589743,1950.0,37954.0
2003,antimony,16.632911392405063,2370.0,39420.0
2004,antimony,14.515679442508711,2870.0,41660.0
2005,antimony,12.44406779661017,3540.0,44052.0
2006,antimony,8.806476190476191,5250.0,46234.0
2007,antimony,8.476325088339223,5660.0,47976.0
2008,antimony,7.860291734197731,6170.0,48498.0
2009,antimony,9.062115384615385,5200.0,47123.0
2010,antimony,5.488135593220339,8850.0,48570.0
2011,antimony,3.493146853146853,14300.0,49952.0
2012,antimony,4.1316,12500.0,51645.0
2013,antimony,5.219117647058823,10200.0,53235.0
2014,antimony,5.87982924226254,9370.0,55094.0
2015,antimony,7.87753120665742,7210.0,56797.0
2016,antimony,7.839106901217862,7390.0,57931.0
2017,antimony,6.841733181299886,8770.0,60002.0
2018,antimony,7.347953216374269,8550.0,62825.0
2019,antimony,7.578023255813953,8600.0,65171.0
1929,arsenic,7.36543909348442,116.49,858.0
1930,arsenic,6.421152030217186,116.49,748.0
1931,arsenic,5.348098549231694,116.49,623.0
1932,arsenic,4.086187655592755,116.49,476.0
1933,arsenic,3.905914670787192,116.49,455.0
1934,arsenic,4.834722095046241,109.21,528.0
1935,arsenic,5.719611498086922,101.93,583.0
1936,arsenic,6.494653193367998,101.93,662.0
1937,arsenic,7.617538298996302,94.65,721.0
1938,arsenic,7.69142726336271,87.37,672.0
1939,arsenic,8.160695891038113,87.37,713.0
1940,arsenic,7.64249975473364,101.93,779.0
1941,arsenic,8.318310584599537,116.49,969.0
1942,arsenic,10.56743068074513,116.49,1231.0
1943,arsenic,12.747875354107649,116.49,1485.0
1944,arsenic,13.92394196926775,116.49,1622.0
1945,arsenic,13.984032964202937,116.49,1629.0
1946,arsenic,11.05310160060452,145.57,1609.0
1947,arsenic,9.910167648909995,174.77,1732.0
1948,arsenic,10.489157841654059,178.47,1872.0
1949,arsenic,11.395406889665502,160.24,1826.0
1950,arsenic,11.802985074626866,167.5,1977.0
1951,arsenic,11.875330163761225,189.3,2248.0
1952,arsenic,13.389025576471933,174.77,2340.0
1953,arsenic,15.220918622066899,160.24,2439.0
1954,arsenic,15.008736894658012,160.24,2405.0
1955,arsenic,16.06340489266101,160.24,2574.0
1956,arsenic,16.66874687968048,160.24,2671.0
1957,arsenic,17.274088866699948,160.24,2768.0
1958,arsenic,17.24288567149276,160.24,2763.0
1959,arsenic,22.47062414161453,131.06,2945.0
1960,arsenic,22.897909354494125,131.06,3001.0
1961,arsenic,26.268349214524854,116.49,3060.0
1962,arsenic,27.78779294360031,116.49,3237.0
1963,arsenic,22.676454741379313,148.48,3367.0
1964,arsenic,23.33158858937451,152.84,3566.0
1965,arsenic,22.999096657633242,166.05,3819.0
1966,arsenic,28.238907849829353,146.5,4137.0
1967,arsenic,26.05841613971695,166.05,4327.0
1968,arsenic,26.256513699781475,178.47,4686.0
1969,arsenic,26.513470681458003,189.3,5019.0
1970,arsenic,27.643951399894345,189.3,5233.0
1971,arsenic,29.630216587427363,189.3,5609.0
1972,arsenic,32.187004754358156,189.3,6093.0
1973,arsenic,35.5256207078711,189.3,6725.0
1974,arsenic,19.080824088748017,378.6,7224.0
1975,arsenic,20.447694686902047,381.51,7801.0
1976,arsenic,22.515792508715368,381.51,8590.0
1977,arsenic,24.769992922859167,381.51,9450.0
1978,arsenic,15.599202540057595,677.15,10563.0
1979,arsenic,16.527661743673978,706.21,11672.0
1980,arsenic,13.56872499188926,924.7,12547.0
1981,arsenic,12.019827586206896,1160.0,13943.0
1982,arsenic,12.412931034482758,1160.0,14399.0
1983,arsenic,16.136853167955216,961.03,15508.0
1984,arsenic,17.77259814990167,961.03,17080.0
1985,arsenic,18.92969002008262,961.03,18192.0
1986,arsenic,19.79959002320427,961.03,19028.0
1987,arsenic,19.04095238095238,1050.0,19993.0
1988,arsenic,22.23447759175052,961.03,21368.0
1989,arsenic,29.004400579960826,786.26,22805.0
1990,arsenic,35.58099958201469,669.88,23835.0
1991,arsenic,33.35896942895597,728.14,24290.0
1992,arsenic,30.05139013877706,844.52,25379.0
1993,arsenic,34.79926043317485,757.2,26350.0
1994,arsenic,29.679066922755023,931.97,27660.0
1995,arsenic,29.82008886299075,961.03,28658.0
1996,arsenic,31.145749872532598,961.03,29932.0
1997,arsenic,34.80842296487477,902.77,31424.0
1998,arsenic,35.21357983626082,931.97,32818.0
1999,arsenic,40.82792592241747,844.52,34480.0
2000,arsenic,38.949751601446394,931.97,36300.0
2001,arsenic,45.49579378510288,815.46,37100.0
2002,arsenic,39.493043921625755,961.03,37954.0
2003,arsenic,39.81818181818182,990.0,39420.0
2004,arsenic,44.69957081545064,932.0,41660.0
2005,arsenic,92.35220125786164,477.0,44052.0
2006,arsenic,100.07359307359307,462.0,46234.0
2007,arsenic,94.62721893491124,507.0,47976.0
2008,arsenic,87.6998191681736,553.0,48498.0
2009,arsenic,33.18521126760563,1420.0,47123.0
2010,arsenic,23.692682926829267,2050.0,48570.0
2011,arsenic,25.881865284974094,1930.0,49952.0
2012,arsenic,24.94927536231884,2070.0,51645.0
2013,arsenic,27.8717277486911,1910.0,53235.0
2014,arsenic,29.15026455026455,1890.0,55094.0
2015,arsenic,27.841666666666665,2040.0,56797.0
2016,arsenic,24.65148936170213,2350.0,57931.0
2017,arsenic,30.92886597938144,1940.0,60002.0
2018,arsenic,29.22093023255814,2150.0,62825.0
2019,arsenic,27.8508547008547,2340.0,65171.0
2020,arsenic,27.064705882352943,2380.0,64414.0
2021,arsenic,29.24344262295082,2440.0,71354.0
2022,arsenic,21.174184782608695,3680.0,77921.0
1929,asbestos,6.975609756097561,123.0,858.0
1930,asbestos,9.946808510638297,75.2,748.0
1931,asbestos,15.344827586206897,40.6,623.0
1932,asbestos,14.60122699386503,32.6,476.0
1933,asbestos,14.967105263157896,30.4,455.0
1934,asbestos,15.393586005830905,34.3,528.0
1935,asbestos,16.104972375690608,36.2,583.0
1936,asbestos,20.495356037151705,32.3,662.0
1937,asbestos,22.88888888888889,31.5,721.0
1938,asbestos,25.747126436781606,26.1,672.0
1939,asbestos,19.48087431693989,36.6,713.0
1940,asbestos,20.99730458221024,37.1,779.0
1941,asbestos,29.542682926829272,32.8,969.0
1942,asbestos,34.67605633802817,35.5,1231.0
1943,asbestos,24.185667752443,61.4,1485.0
1944,asbestos,25.786963434022258,62.9,1622.0
1945,asbestos,40.52238805970149,40.2,1629.0
1946,asbestos,40.734177215189874,39.5,1609.0
1947,asbestos,41.14014251781472,42.1,1732.0
1948,asbestos,34.86033519553072,53.7,1872.0
1949,asbestos,27.499999999999996,66.4,1826.0
1950,asbestos,26.013157894736842,76.0,1977.0
1951,asbestos,26.922155688622755,83.5,2248.0
1952,asbestos,24.248704663212436,96.5,2340.0
1953,asbestos,24.811800610376398,98.3,2439.0
1954,asbestos,22.06422018348624,109.0,2405.0
1955,asbestos,23.18918918918919,111.0,2574.0
1956,asbestos,21.031496062992126,127.0,2671.0
1957,asbestos,22.322580645161292,124.0,2768.0
1958,asbestos,21.41860465116279,129.0,2763.0
1959,asbestos,27.78301886792453,106.0,2945.0
1960,asbestos,29.135922330097088,103.0,3001.0
1961,asbestos,33.73759647188533,90.7,3060.0
1962,asbestos,33.40557275541796,96.9,3237.0
1963,asbestos,39.70518867924528,84.8,3367.0
1964,asbestos,40.15765765765766,88.8,3566.0
1965,asbestos,40.327349524815205,94.7,3819.0
1966,asbestos,42.73760330578512,96.8,4137.0
1967,asbestos,43.57502517623364,99.3,4327.0
1968,asbestos,49.32631578947368,95.0,4686.0
1969,asbestos,53.8519313304721,93.2,5019.0
1970,asbestos,55.611052072263554,94.1,5233.0
1971,asbestos,54.45631067961165,103.0,5609.0
1972,asbestos,54.401785714285715,112.0,6093.0
1973,asbestos,56.041666666666664,120.0,6725.0
1974,asbestos,51.97122302158273,139.0,7224.0
1975,asbestos,49.062893081761004,159.0,7801.0
1976,asbestos,38.008849557522126,226.0,8590.0
1977,asbestos,34.48905109489051,274.0,9450.0
1978,asbestos,35.093023255813954,301.0,10563.0
1979,asbestos,37.651612903225804,310.0,11672.0
1980,asbestos,32.845549738219894,382.0,12547.0
1981,asbestos,34.3423645320197,406.0,13943.0
1982,asbestos,36.732142857142854,392.0,14399.0
1983,asbestos,38.8671679197995,399.0,15508.0
1984,asbestos,40.4739336492891,422.0,17080.0
1985,asbestos,50.95798319327731,357.0,18192.0
1986,asbestos,56.29585798816568,338.0,19028.0
1987,asbestos,58.80294117647059,340.0,19993.0
1988,asbestos,84.7936507936508,252.0,21368.0
1989,asbestos,89.78346456692914,254.0,22805.0
1990,asbestos,90.97328244274809,262.0,23835.0
1991,asbestos,63.420365535248045,383.0,24290.0
1992,asbestos,64.41370558375634,394.0,25379.0
1993,asbestos,60.57471264367816,435.0,26350.0
1994,asbestos,54.55621301775148,507.0,27660.0
1995,asbestos,130.26363636363635,220.0,28658.0
1996,asbestos,132.44247787610618,226.0,29932.0
1997,asbestos,140.91479820627802,223.0,31424.0
1998,asbestos,160.0878048780488,205.0,32818.0
1999,asbestos,173.26633165829145,199.0,34480.0
2000,asbestos,211.04651162790697,172.0,36300.0
2001,asbestos,183.66336633663366,202.0,37100.0
2002,asbestos,147.10852713178295,258.0,37954.0
2003,asbestos,31.285714285714285,1260.0,39420.0
2004,asbestos,178.03418803418805,234.0,41660.0
2005,asbestos,78.524064171123,561.0,44052.0
2006,asbestos,102.74222222222222,450.0,46234.0
2007,asbestos,101.4291754756871,473.0,47976.0
2008,asbestos,65.0107238605898,746.0,48498.0
2009,asbestos,59.87674714104193,787.0,47123.0
2010,asbestos,61.79389312977099,786.0,48570.0
2011,asbestos,53.65413533834587,931.0,49952.0
2012,asbestos,32.894904458598724,1570.0,51645.0
2013,asbestos,35.25496688741722,1510.0,53235.0
2014,asbestos,30.271428571428572,1820.0,55094.0
2015,asbestos,30.211170212765957,1880.0,56797.0
2016,asbestos,30.330366492146595,1910.0,57931.0
2017,asbestos,32.08663101604278,1870.0,60002.0
2018,asbestos,37.619760479041915,1670.0,62825.0
2019,asbestos,41.51019108280255,1570.0,65171.0
2020,asbestos,30.527962085308058,2110.0,64414.0
2021,asbestos,37.954255319148935,1880.0,71354.0
2022,asbestos,29.627756653992396,2630.0,77921.0
1929,barite,112.15686274509804,7.65,858.0
1930,barite,96.26769626769627,7.77,748.0
1931,barite,97.34375,6.4,623.0
1932,barite,80.5414551607445,5.91,476.0
1933,barite,70.65217391304347,6.44,455.0
1934,barite,90.41095890410959,5.84,528.0
1935,barite,93.7299035369775,6.22,583.0
1936,barite,100.76103500761035,6.57,662.0
1937,barite,105.10204081632652,6.86,721.0
1938,barite,87.27272727272727,7.7,672.0
1939,barite,118.83333333333333,6.0,713.0
1940,barite,188.16425120772948,4.14,779.0
1941,barite,405.439330543933,2.39,969.0
1942,barite,482.74509803921575,2.55,1231.0
1943,barite,474.4408945686901,3.13,1485.0
1944,barite,275.38200339558574,5.89,1622.0
1945,barite,235.06493506493507,6.93,1629.0
1946,barite,240.14925373134326,6.7,1609.0
1947,barite,289.6321070234113,5.98,1732.0
1948,barite,341.60583941605836,5.48,1872.0
1949,barite,310.0169779286927,5.89,1826.0
1950,barite,241.09756097560978,8.2,1977.0
1951,barite,341.6413373860182,6.58,2248.0
1952,barite,271.1471610660486,8.63,2340.0
1953,barite,247.11246200607906,9.87,2439.0
1954,barite,251.30616509926855,9.57,2405.0
1955,barite,267.8459937565037,9.61,2574.0
1956,barite,269.2540322580645,9.92,2671.0
1957,barite,266.15384615384613,10.4,2768.0
1958,barite,253.4862385321101,10.9,2763.0
1959,barite,270.1834862385321,10.9,2945.0
1960,barite,270.36036036036035,11.1,3001.0
1961,barite,261.53846153846155,11.7,3060.0
1962,barite,294.27272727272725,11.0,3237.0
1963,barite,303.33333333333337,11.1,3367.0
1964,barite,315.575221238938,11.3,3566.0
1965,barite,344.05405405405406,11.1,3819.0
1966,barite,369.375,11.2,4137.0
1967,barite,360.5833333333333,12.0,4327.0
1968,barite,347.1111111111111,13.5,4686.0
1969,barite,355.95744680851067,14.1,5019.0
1970,barite,408.828125,12.8,5233.0
1971,barite,376.4429530201342,14.9,5609.0
1972,barite,411.68918918918916,14.8,6093.0
1973,barite,467.01388888888886,14.4,6725.0
1974,barite,475.2631578947369,15.2,7224.0
1975,barite,461.5976331360947,16.9,7801.0
1976,barite,360.92436974789916,23.8,8590.0
1977,barite,373.5177865612648,25.3,9450.0
1978,barite,374.5744680851064,28.2,10563.0
1979,barite,325.12534818941504,35.9,11672.0
1980,barite,286.46118721461187,43.8,12547.0
1981,barite,290.4791666666667,48.0,13943.0
1982,barite,290.3024193548387,49.6,14399.0
1983,barite,304.078431372549,51.0,15508.0
1984,barite,372.92576419213975,45.8,17080.0
1985,barite,430.07092198581563,42.3,18192.0
1986,barite,396.4166666666667,48.0,19028.0
1987,barite,438.4429824561403,45.6,19993.0
1988,barite,479.1031390134529,44.6,21368.0
1989,barite,471.17768595041326,48.4,22805.0
1990,barite,510.3854389721627,46.7,23835.0
1991,barite,470.73643410852713,51.6,24290.0
1992,barite,489.942084942085,51.8,25379.0
1993,barite,575.3275109170306,45.8,26350.0
1994,barite,712.8865979381444,38.8,27660.0
1995,barite,668.018648018648,42.9,28658.0
1996,barite,700.983606557377,42.7,29932.0
1997,barite,680.1731601731601,46.2,31424.0
1998,barite,574.7460595446585,57.1,32818.0
1999,barite,656.7619047619048,52.5,34480.0
2000,barite,784.0172786177106,46.3,36300.0
2001,barite,817.1806167400881,45.4,37100.0
2002,barite,814.4635193133047,46.6,37954.0
2003,barite,864.4736842105262,45.6,39420.0
2004,barite,843.3198380566802,49.4,41660.0
2005,barite,800.9454545454546,55.0,44052.0
2006,barite,825.6071428571429,56.0,46234.0
2007,barite,667.260083449235,71.9,47976.0
2008,barite,635.6225425950197,76.3,48498.0
2009,barite,553.7367802585194,85.1,47123.0
2010,barite,563.4570765661252,86.2,48570.0
2011,barite,506.61257606490875,98.6,49952.0
2012,barite,366.27659574468083,141.0,51645.0
2013,barite,400.2631578947368,133.0,53235.0
2014,barite,423.8,130.0,55094.0
2015,barite,454.376,125.0,56797.0
2016,barite,445.62307692307695,130.0,57931.0
2017,barite,600.02,100.0,60002.0
2018,barite,571.1363636363636,110.0,62825.0
2019,barite,576.7345132743363,113.0,65171.0
1929,bauxite-alumina,188.98678414096915,4.54,858.0
1930,bauxite-alumina,156.15866388308976,4.79,748.0
1931,bauxite-alumina,129.79166666666669,4.8,623.0
1932,bauxite-alumina,95.39078156312625,4.99,476.0
1933,bauxite-alumina,76.85810810810811,5.92,455.0
1934,bauxite-alumina,74.36619718309859,7.1,528.0
1935,bauxite-alumina,81.7671809256662,7.13,583.0
1936,bauxite-alumina,91.68975069252078,7.22,662.0
1937,bauxite-alumina,103.0,7.0,721.0
1938,bauxite-alumina,88.30486202365309,7.61,672.0
1939,bauxite-alumina,100.14044943820224,7.12,713.0
1940,bauxite-alumina,115.92261904761905,6.72,779.0
1941,bauxite-alumina,147.2644376899696,6.58,969.0
1942,bauxite-alumina,185.95166163141994,6.62,1231.0
1943,bauxite-alumina,214.90593342981185,6.91,1485.0
1944,bauxite-alumina,240.2962962962963,6.75,1622.0
1945,bauxite-alumina,232.05128205128207,7.02,1629.0
1946,bauxite-alumina,233.5268505079826,6.89,1609.0
1947,bauxite-alumina,269.7819314641745,6.42,1732.0
1948,bauxite-alumina,299.04153354632587,6.26,1872.0
1949,bauxite-alumina,305.3511705685618,5.98,1826.0
1950,bauxite-alumina,321.4634146341463,6.15,1977.0
1951,bauxite-alumina,361.9967793880837,6.21,2248.0
1952,bauxite-alumina,358.3460949464012,6.53,2340.0
1953,bauxite-alumina,367.87330316742083,6.63,2439.0
1954,bauxite-alumina,354.19734904270985,6.79,2405.0
1955,bauxite-alumina,348.30852503382954,7.39,2574.0
1956,bauxite-alumina,346.4332036316472,7.71,2671.0
1957,bauxite-alumina,327.9620853080569,8.44,2768.0
1958,bauxite-alumina,316.8577981651376,8.72,2763.0
1959,bauxite-alumina,331.2710911136108,8.89,2945.0
1960,bauxite-alumina,341.410693970421,8.79,3001.0
1961,bauxite-alumina,322.10526315789474,9.5,3060.0
1962,bauxite-alumina,283.9473684210526,11.4,3237.0
1963,bauxite-alumina,275.9836065573771,12.2,3367.0
1964,bauxite-alumina,285.28,12.5,3566.0
1965,bauxite-alumina,337.9646017699115,11.3,3819.0
1966,bauxite-alumina,362.89473684210526,11.4,4137.0
1967,bauxite-alumina,335.4263565891473,12.9,4327.0
1968,bauxite-alumina,371.9047619047619,12.6,4686.0
1969,bauxite-alumina,384.89263803680984,13.04,5019.0
1970,bauxite-alumina,429.2863002461034,12.19,5233.0
1971,bauxite-alumina,457.5040783034258,12.26,5609.0
1972,bauxite-alumina,468.6923076923077,13.0,6093.0
1973,bauxite-alumina,538.0,12.5,6725.0
1974,bauxite-alumina,287.80876494023903,25.1,7224.0
1975,bauxite-alumina,384.2857142857143,20.3,7801.0
1976,bauxite-alumina,360.92436974789916,23.8,8590.0
1977,bauxite-alumina,373.5177865612648,25.3,9450.0
1978,bauxite-alumina,401.63498098859316,26.3,10563.0
1979,bauxite-alumina,457.72549019607845,25.5,11672.0
1980,bauxite-alumina,495.9288537549407,25.3,12547.0
1981,bauxite-alumina,492.6855123674911,28.3,13943.0
1982,bauxite-alumina,441.6871165644172,32.6,14399.0
1983,bauxite-alumina,540.3484320557492,28.7,15508.0
1984,bauxite-alumina,573.1543624161073,29.8,17080.0
1985,bauxite-alumina,627.3103448275862,29.0,18192.0
1986,bauxite-alumina,691.9272727272727,27.5,19028.0
1987,bauxite-alumina,858.068669527897,23.3,19993.0
1988,bauxite-alumina,894.0585774058578,23.9,21368.0
1989,bauxite-alumina,850.9328358208955,26.8,22805.0
1990,bauxite-alumina,876.2867647058823,27.2,23835.0
1991,bauxite-alumina,799.0131578947369,30.4,24290.0
1992,bauxite-alumina,887.3776223776223,28.6,25379.0
1993,bauxite-alumina,947.841726618705,27.8,26350.0
1994,bauxite-alumina,1080.46875,25.6,27660.0
1995,bauxite-alumina,1219.4893617021276,23.5,28658.0
1996,bauxite-alumina,1116.865671641791,26.8,29932.0
1997,bauxite-alumina,1293.1687242798353,24.3,31424.0
1998,bauxite-alumina,1465.0892857142858,22.4,32818.0
1999,bauxite-alumina,1641.904761904762,21.0,34480.0
2000,bauxite-alumina,1620.5357142857144,22.4,36300.0
2001,bauxite-alumina,1656.25,22.4,37100.0
2002,bauxite-alumina,1907.2361809045228,19.9,37954.0
2003,bauxite-alumina,2063.874345549738,19.1,39420.0
2004,bauxite-alumina,1911.0091743119265,21.8,41660.0
2005,bauxite-alumina,1783.4817813765183,24.7,44052.0
2006,bauxite-alumina,1738.1203007518795,26.6,46234.0
2007,bauxite-alumina,1689.2957746478874,28.4,47976.0
2008,bauxite-alumina,1611.2292358803986,30.1,48498.0
2009,bauxite-alumina,1701.1913357400722,27.7,47123.0
2010,bauxite-alumina,1798.888888888889,27.0,48570.0
2011,bauxite-alumina,1637.7704918032787,30.5,49952.0
2012,bauxite-alumina,1812.1052631578948,28.5,51645.0
2013,bauxite-alumina,1935.8181818181818,27.5,53235.0
2014,bauxite-alumina,2063.4456928838954,26.7,55094.0
2015,bauxite-alumina,2057.8623188405795,27.6,56797.0
2016,bauxite-alumina,2061.6014234875443,28.1,57931.0
2017,bauxite-alumina,1904.8253968253969,31.5,60002.0
2018,bauxite-alumina,1994.4444444444443,31.5,62825.0
2019,bauxite-alumina,2017.6780185758516,32.3,65171.0
